typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,586,PAK,Pakistan,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,5604.487,4950.736,5604.487,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,598,PNG,Papua New Guinea,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,2526.628,2495.178,2526.628,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,5514955.198,5324729.249,5514955.198,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,361795.913,341636.749,361795.913,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,620,PRT,Portugal,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,103020.615,98687.52,103020.615,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,634,QAT,Qatar,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,5420.256,5330.228,5420.256,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,642,ROU,Romania,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,33268.074,32480.034,33268.074,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,26609.5,24349.612,26609.5,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,654,SHN,Saint Helena,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,967.465,931.867,967.465,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,659,KNA,Saint Kitts and Nevis,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,8418.658,8381.451,8418.658,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,682,SAU,Saudi Arabia,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,16915.871,15953.782,16915.871,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,2043.478,1898.764,2043.478,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,699,IND,India,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,1177093.531,1090413.687,1177093.531,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,702,SGP,Singapore,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,2573168.53,2556731.529,2573168.53,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,703,SVK,Slovakia,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,54169.72,51075.657,54169.72,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,34539.708,32556.986,34539.708,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,705,SVN,Slovenia,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,35774.54,34247.511,35774.54,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,119202.765,116502.699,119202.765,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,499718.207,469996.375,499718.207,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,748,SWZ,Eswatini,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,119035.049,117818.83,119035.049,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,752,SWE,Sweden,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,197019.555,190171.942,197019.555,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,576958197.546,573368552.671,576958197.546,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,764,THA,Thailand,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,5568098.944,5346000.204,5568098.944,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,496842.594,442725.549,496842.594,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,788,TUN,Tunisia,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,6849.506,6703.717,6849.506,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,29971.281,25535.782,29971.281,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,804,UKR,Ukraine,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,1011.373,936.723,1011.373,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,818,EGY,Egypt,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,1169.773,1090.913,1169.773,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,2815797.912,2732156.62,2815797.912,4,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,842,USA,USA,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,9290476.479,9028917.808,9290476.479,0,False,True
C,A,20220101,2022,52,2022,36,AUS,Australia,M,Import,894,ZMB,Zambia,0,W00,World,H6,HS,True,91,Clocks and watches and parts thereof,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,2966.307,2748.913,2966.307,0,False,True
